2009-12-08T22:21:50,HVO46,2429.507,0.374
2009-12-08T22:22:56,HVO46,2429.495,0.44
2009-12-08T22:24:01,HVO46,2429.494,0.399
2009-12-08T22:25:06,HVO46,2429.488,0.394
2009-12-08T22:26:12,HVO46,2429.489,0.294
2009-12-08T22:44:15,HVO47,2428.718,0.524
2009-12-08T22:45:21,HVO47,2428.726,0.366
2009-12-08T22:46:26,HVO47,2428.734,0.325
2009-12-08T22:47:31,HVO47,2428.733,0.431
2009-12-08T22:48:37,HVO47,2428.738,0.481
2009-12-08T23:07:05,HVO48,2426.601,0.457
2009-12-08T23:08:11,HVO48,2426.615,0.459
2009-12-08T23:09:16,HVO48,2426.618,0.586
2009-12-08T23:10:21,HVO48,2426.62,0.495
2009-12-08T23:11:27,HVO48,2426.624,0.494
2009-12-08T23:29:25,HVO49,2422.983,0.55
2009-12-08T23:30:31,HVO49,2422.994,0.457
2009-12-08T23:31:36,HVO49,2422.99,0.441
2009-12-08T23:32:41,HVO49,2422.989,0.354
2009-12-08T23:33:47,HVO49,2422.989,0.493
2009-12-09T00:01:31,HVO41,2417.724,0.581
2009-12-09T00:02:37,HVO41,2417.729,0.42
2009-12-09T00:03:42,HVO41,2417.733,0.463
2009-12-09T00:04:47,HVO41,2417.732,0.491
2009-12-09T00:05:53,HVO41,2417.736,0.466
2009-12-09T00:31:19,82-501,2420.021,0.571
2009-12-09T00:32:25,82-501,2420.021,0.564
2009-12-09T00:33:30,82-501,2420.022,0.48
2009-12-09T00:34:35,82-501,2420.022,0.408
2009-12-09T00:35:41,82-501,2420.021,0.391
2009-12-09T00:55:10,HVO44,2425.518,0.565
2009-12-09T00:56:16,HVO44,2425.519,0.38
2009-12-09T00:57:21,HVO44,2425.519,0.402
2009-12-09T00:58:26,HVO44,2425.524,0.47
2009-12-09T00:59:32,HVO44,2425.52,0.481
2009-12-09T01:09:53,110YY,2426.689,0.489
2009-12-09T01:10:59,110YY,2426.689,0.375
2009-12-09T01:12:04,110YY,2426.69,0.319
2009-12-09T01:13:09,110YY,2426.692,0.398
2009-12-09T01:14:15,110YY,2426.692,0.381
2009-12-09T01:25:20,HVO45,2426.79,0.301
2009-12-09T01:26:26,HVO45,2426.791,0.348
2009-12-09T01:27:31,HVO45,2426.792,0.302
2009-12-09T01:28:36,HVO45,2426.791,0.369
2009-12-09T01:29:42,HVO45,2426.792,0.331
2009-12-09T01:41:49,109YY,2428.146,0.294
2009-12-09T01:42:55,109YY,2428.149,0.347
2009-12-09T01:44:00,109YY,2428.15,0.259
2009-12-09T01:45:05,109YY,2428.152,0.381
2009-12-09T01:46:11,109YY,2428.154,0.346
2009-12-09T01:58:04,HVO46,2429.523,0.306
2009-12-09T01:59:10,HVO46,2429.527,0.278
2009-12-09T02:00:15,HVO46,2429.527,0.314
2009-12-09T02:01:20,HVO46,2429.527,0.483
2009-12-09T02:02:26,HVO46,2429.533,0.417
2009-12-09T02:12:07,HVO47,2428.721,0.436
2009-12-09T02:13:13,HVO47,2428.723,0.452
2009-12-09T02:14:18,HVO47,2428.724,0.334
2009-12-09T02:15:23,HVO47,2428.725,0.607
2009-12-09T02:16:29,HVO47,2428.727,0.388
2009-12-09T02:28:53,HVO48,2426.613,0.547
2009-12-09T02:29:59,HVO48,2426.614,0.637
2009-12-09T02:31:04,HVO48,2426.615,0.45
2009-12-09T02:32:09,HVO48,2426.616,0.502
2009-12-09T02:33:15,HVO48,2426.615,0.384
2009-12-09T02:43:13,HVO49,2423.005,0.414
2009-12-09T02:44:19,HVO49,2423.009,0.444
2009-12-09T02:45:24,HVO49,2423.012,0.516
2009-12-09T02:46:29,HVO49,2423.014,0.31
2009-12-09T02:47:35,HVO49,2423.014,0.562
2009-12-09T03:02:20,HVO41,2417.768,0.318
2009-12-09T03:03:26,HVO41,2417.768,0.43
2009-12-09T03:04:31,HVO41,2417.768,0.467
2009-12-09T03:05:36,HVO41,2417.769,0.523
2009-12-09T03:06:42,HVO41,2417.769,0.387
2009-12-09T03:19:30,205YY,2415.158,0.478
2009-12-09T03:20:36,205YY,2415.159,0.461
2009-12-09T03:21:41,205YY,2415.161,0.573
2009-12-09T03:22:46,205YY,2415.16,0.5
2009-12-09T03:23:52,205YY,2415.16,0.37
2009-12-09T03:51:01,P1,2387.986,0.226
2009-12-09T03:52:07,P1,2387.989,0.401
2009-12-09T03:53:12,P1,2387.99,0.344
2009-12-09T03:54:17,P1,2387.991,0.301
2009-12-09T03:55:23,P1,2387.991,0.375
